"aerolinea","origen","destino","dia","mes","anio","genero","razon","estancia","transporte","conexion","tiempoEspera"
"Interjet","LAX","JFK",18,9,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",172
"Volaris","JFK","GDL",16,8,2023,"Mujer","Vacaciones/placer","Casa","Renta de autos","Es de conexion",194
"Volaris","JFK","PDX",10,1,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",31
"Volaris","SJC","GDL",18,7,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","No es de conexion",81
"Aeroméxico","JFK","PDX",29,12,2023,"Hombre","Vuelta a casa","Amigos","Recogida","No es de conexion",232
"Interjet","PDX","JFK",20,5,2023,"Mujer","Vuelta a casa","Hotel","Transporte público","Es de conexion",232
"Aeroméxico","SJC","PDX",19,4,2023,"Hombre","Trabajo","Amigos","Taxi del aeropuerto","No es de conexion",92
"VivaAerobus","GDL","JFK",11,12,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",239
"Aeromar","LAX","GDL",15,4,2023,"Mujer","Vacaciones/placer","Hotel","Renta de autos","Es de conexion",87
"Interjet","JFK","LAX",23,7,2023,"Prefiero no decirlo","Trabajo","Amigos","Transporte público","Es de conexion",57
"Aeroméxico","JFK","SJC",16,10,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",83
"Aeroméxico","PDX","GDL",19,1,2023,"Hombre","Vacaciones/placer","Amigos","Renta de autos","No es de conexion",171
"VivaAerobus","JFK","PDX",10,9,2023,"Mujer","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",96
"Aeroméxico","LAX","GDL",4,4,2023,"Mujer","Trabajo","Casa","Recogida","Es de conexion",185
"Aeromar","PDX","GDL",24,1,2023,"Hombre","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",56
"Aeroméxico","JFK","LAX",23,9,2023,"Mujer","Trabajo","Amigos","Transporte público","Es de conexion",149
"Aeroméxico","JFK","SJC",13,4,2023,"Mujer","Trabajo","Casa","Transporte público","Es de conexion",73
"Aeroméxico","LAX","SJC",19,7,2023,"Hombre","Trabajo","Casa","Auto propio","No es de conexion",143
"Aeroméxico","JFK","LAX",15,4,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","No es de conexion",66
"Interjet","LAX","SJC",17,3,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","Es de conexion",103
"Interjet","SJC","PDX",23,5,2023,"Prefiero no decirlo","Trabajo","Hotel","Auto propio","Es de conexion",234
"Aeroméxico","PDX","GDL",16,9,2023,"Hombre","Trabajo","Hotel","Auto propio","Es de conexion",239
"Aeroméxico","LAX","PDX",3,2,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","Es de conexion",130
"Volaris","PDX","JFK",25,11,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Renta de autos","Es de conexion",211
"Aeroméxico","GDL","JFK",19,12,2023,"Hombre","Vuelta a casa","Amigos","Taxi del aeropuerto","No es de conexion",101
"Interjet","SJC","JFK",15,1,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","No es de conexion",148
"Interjet","JFK","PDX",4,8,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","Es de conexion",239
"Aeroméxico","PDX","LAX",18,11,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","Es de conexion",39
"Aeroméxico","GDL","PDX",16,11,2023,"Hombre","Trabajo","Amigos","Renta de autos","Es de conexion",225
"Aeroméxico","JFK","PDX",18,2,2023,"Mujer","Vacaciones/placer","Amigos","Auto propio","Es de conexion",130
"Aeroméxico","GDL","PDX",7,6,2023,"Hombre","Trabajo","Amigos","Renta de autos","No es de conexion",93
"Interjet","LAX","PDX",12,8,2023,"Hombre","Vuelta a casa","Casa","Transporte público","Es de conexion",108
"Aeroméxico","LAX","JFK",12,2,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",178
"VivaAerobus","SJC","GDL",28,6,2023,"Hombre","Vacaciones/placer","Casa","Recogida","Es de conexion",33
"Aeroméxico","SJC","LAX",21,3,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","No es de conexion",67
"Interjet","SJC","PDX",2,4,2023,"Mujer","Vacaciones/placer","Casa","Recogida","No es de conexion",81
"Aeromar","LAX","GDL",11,10,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Renta de autos","No es de conexion",146
"Aeroméxico","SJC","GDL",20,10,2023,"Prefiero no decirlo","Trabajo","Hotel","Transporte público","No es de conexion",43
"Volaris","JFK","GDL",16,7,2023,"Hombre","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",72
"Volaris","GDL","PDX",28,4,2023,"Prefiero no decirlo","Trabajo","Amigos","Auto propio","No es de conexion",75
"Interjet","SJC","PDX",2,11,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","Es de conexion",181
"Aeroméxico","GDL","PDX",18,7,2023,"Hombre","Trabajo","Amigos","Transporte público","No es de conexion",189
"VivaAerobus","SJC","PDX",25,3,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Recogida","Es de conexion",130
"Volaris","JFK","PDX",8,6,2023,"Mujer","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",224
"Volaris","JFK","GDL",20,9,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Auto propio","No es de conexion",118
"Aeroméxico","GDL","JFK",17,4,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","No es de conexion",220
"Volaris","SJC","GDL",21,9,2023,"Prefiero no decirlo","Trabajo","Amigos","Auto propio","Es de conexion",39
"Interjet","GDL","SJC",4,10,2023,"Hombre","Vuelta a casa","Casa","Recogida","Es de conexion",110
"VivaAerobus","JFK","PDX",5,10,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Recogida","Es de conexion",181
"VivaAerobus","SJC","JFK",20,6,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",120
"VivaAerobus","GDL","SJC",25,8,2023,"Hombre","Trabajo","Casa","Taxi del aeropuerto","No es de conexion",116
"Volaris","PDX","GDL",10,6,2023,"Prefiero no decirlo","Trabajo","Hotel","Transporte público","No es de conexion",120
"Interjet","LAX","JFK",17,4,2023,"Mujer","Vuelta a casa","Casa","Recogida","No es de conexion",99
"Volaris","SJC","LAX",11,11,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","No es de conexion",197
"Aeroméxico","LAX","SJC",7,10,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",164
"Interjet","PDX","GDL",10,6,2023,"Hombre","Vacaciones/placer","Casa","Auto propio","Es de conexion",123
"Aeromar","PDX","GDL",26,12,2023,"Hombre","Trabajo","Hotel","Recogida","Es de conexion",141
"VivaAerobus","PDX","JFK",23,12,2023,"Mujer","Vacaciones/placer","Casa","Renta de autos","No es de conexion",225
"Volaris","SJC","GDL",21,3,2023,"Mujer","Vuelta a casa","Hotel","Renta de autos","No es de conexion",62
"VivaAerobus","LAX","PDX",26,11,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",83
"Aeroméxico","GDL","JFK",10,6,2023,"Hombre","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",30
"Aeromar","JFK","SJC",16,10,2023,"Mujer","Trabajo","Casa","Recogida","Es de conexion",92
"Interjet","SJC","JFK",6,7,2023,"Hombre","Trabajo","Casa","Recogida","Es de conexion",94
"VivaAerobus","GDL","SJC",22,3,2023,"Hombre","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",46
"VivaAerobus","GDL","PDX",12,6,2023,"Mujer","Vuelta a casa","Casa","Recogida","Es de conexion",99
"Aeromar","PDX","JFK",10,3,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","No es de conexion",92
"Volaris","JFK","GDL",1,7,2023,"Hombre","Vuelta a casa","Hotel","Auto propio","Es de conexion",133
"Volaris","JFK","PDX",27,12,2023,"Mujer","Vuelta a casa","Hotel","Recogida","No es de conexion",189
"Volaris","PDX","GDL",28,7,2023,"Hombre","Vuelta a casa","Amigos","Transporte público","No es de conexion",173
"Aeroméxico","LAX","SJC",2,4,2023,"Hombre","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",57
"Aeromar","LAX","JFK",29,2,2023,"Hombre","Vacaciones/placer","Amigos","Taxi del aeropuerto","No es de conexion",122
"VivaAerobus","JFK","LAX",20,9,2023,"Hombre","Vuelta a casa","Hotel","Taxi del aeropuerto","No es de conexion",156
"VivaAerobus","JFK","PDX",7,9,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Recogida","No es de conexion",73
"Interjet","SJC","LAX",22,12,2023,"Hombre","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",38
"Aeromar","JFK","PDX",15,4,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",170
"VivaAerobus","JFK","LAX",15,1,2023,"Mujer","Trabajo","Casa","Renta de autos","Es de conexion",204
"Aeroméxico","SJC","LAX",17,7,2023,"Hombre","Trabajo","Amigos","Renta de autos","Es de conexion",86
"Interjet","LAX","JFK",3,7,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",91
"Volaris","GDL","SJC",21,12,2023,"Prefiero no decirlo","Trabajo","Hotel","Auto propio","Es de conexion",218
"VivaAerobus","JFK","PDX",12,8,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",212
"Aeroméxico","GDL","LAX",9,2,2023,"Mujer","Trabajo","Casa","Auto propio","No es de conexion",165
"Interjet","JFK","LAX",1,3,2023,"Prefiero no decirlo","Trabajo","Amigos","Transporte público","Es de conexion",39
"VivaAerobus","PDX","JFK",19,10,2023,"Mujer","Vacaciones/placer","Hotel","Recogida","Es de conexion",59
"Volaris","JFK","GDL",3,10,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",105
"Volaris","SJC","PDX",22,6,2023,"Hombre","Trabajo","Casa","Taxi del aeropuerto","Es de conexion",148
"Volaris","PDX","SJC",13,3,2023,"Hombre","Vuelta a casa","Amigos","Renta de autos","Es de conexion",108
"Aeromar","PDX","SJC",18,9,2023,"Mujer","Vuelta a casa","Hotel","Transporte público","Es de conexion",68
"VivaAerobus","GDL","PDX",2,5,2023,"Hombre","Vuelta a casa","Casa","Transporte público","Es de conexion",214
"Aeromar","PDX","GDL",22,7,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","Es de conexion",81
"Aeromar","JFK","PDX",17,8,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","No es de conexion",151
"Aeroméxico","GDL","JFK",21,1,2023,"Hombre","Trabajo","Hotel","Recogida","Es de conexion",34
"Interjet","SJC","LAX",26,2,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","No es de conexion",78
"Aeroméxico","SJC","GDL",22,6,2023,"Hombre","Trabajo","Hotel","Transporte público","Es de conexion",155
"Interjet","SJC","LAX",2,2,2023,"Hombre","Vuelta a casa","Amigos","Renta de autos","Es de conexion",156
"VivaAerobus","LAX","GDL",17,7,2023,"Mujer","Vuelta a casa","Hotel","Transporte público","Es de conexion",34
"VivaAerobus","SJC","GDL",23,9,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Auto propio","No es de conexion",114
"Interjet","GDL","LAX",2,10,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",150
"Aeroméxico","LAX","PDX",15,9,2023,"Hombre","Trabajo","Amigos","Recogida","Es de conexion",214
"Volaris","PDX","GDL",6,9,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Renta de autos","No es de conexion",226
"Aeromar","LAX","GDL",28,1,2023,"Hombre","Trabajo","Hotel","Renta de autos","No es de conexion",83
"VivaAerobus","GDL","PDX",18,4,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",147
"Aeroméxico","LAX","SJC",23,10,2023,"Hombre","Trabajo","Casa","Recogida","Es de conexion",69
"Aeromar","PDX","SJC",12,8,2023,"Hombre","Vacaciones/placer","Amigos","Recogida","No es de conexion",113
"Aeromar","JFK","SJC",28,7,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","No es de conexion",179
"Aeroméxico","JFK","PDX",5,12,2023,"Hombre","Trabajo","Casa","Renta de autos","Es de conexion",74
"VivaAerobus","PDX","SJC",27,4,2023,"Hombre","Vuelta a casa","Casa","Recogida","Es de conexion",153
"Aeromar","PDX","JFK",22,3,2023,"Mujer","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",73
"Aeromar","SJC","GDL",27,12,2023,"Hombre","Vuelta a casa","Amigos","Renta de autos","Es de conexion",83
"Interjet","PDX","JFK",10,3,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Recogida","No es de conexion",165
"Interjet","SJC","PDX",16,10,2023,"Mujer","Vuelta a casa","Amigos","Transporte público","Es de conexion",185
"VivaAerobus","GDL","JFK",7,4,2023,"Mujer","Trabajo","Amigos","Auto propio","Es de conexion",118
"VivaAerobus","PDX","LAX",12,9,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Renta de autos","No es de conexion",72
"VivaAerobus","LAX","GDL",21,12,2023,"Hombre","Vuelta a casa","Casa","Taxi del aeropuerto","Es de conexion",169
"Volaris","JFK","SJC",19,10,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Auto propio","Es de conexion",172
"Volaris","GDL","JFK",17,3,2023,"Mujer","Vuelta a casa","Casa","Transporte público","No es de conexion",120
"Interjet","GDL","LAX",22,1,2023,"Mujer","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",47
"Aeroméxico","JFK","LAX",17,1,2023,"Mujer","Trabajo","Casa","Recogida","No es de conexion",171
"VivaAerobus","JFK","GDL",17,11,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","Es de conexion",40
"Aeroméxico","GDL","LAX",25,4,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Transporte público","Es de conexion",44
"Aeromar","GDL","PDX",12,6,2023,"Hombre","Vuelta a casa","Amigos","Taxi del aeropuerto","No es de conexion",119
"Aeroméxico","LAX","GDL",5,9,2023,"Mujer","Vacaciones/placer","Hotel","Renta de autos","Es de conexion",165
"Aeroméxico","PDX","LAX",18,1,2023,"Mujer","Vacaciones/placer","Amigos","Transporte público","Es de conexion",66
"Aeromar","GDL","JFK",27,10,2023,"Prefiero no decirlo","Trabajo","Amigos","Taxi del aeropuerto","Es de conexion",95
"Volaris","LAX","GDL",12,6,2023,"Hombre","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",166
"Aeromar","SJC","PDX",1,1,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","No es de conexion",86
"Volaris","LAX","JFK",23,12,2023,"Mujer","Trabajo","Casa","Taxi del aeropuerto","No es de conexion",147
"Volaris","LAX","GDL",11,11,2023,"Mujer","Trabajo","Amigos","Recogida","No es de conexion",85
"Aeromar","JFK","GDL",6,3,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Taxi del aeropuerto","Es de conexion",194
"Aeromar","JFK","LAX",22,4,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","Es de conexion",150
"Interjet","PDX","GDL",5,1,2023,"Prefiero no decirlo","Trabajo","Casa","Recogida","No es de conexion",40
"Aeroméxico","GDL","LAX",14,7,2023,"Hombre","Vuelta a casa","Amigos","Renta de autos","Es de conexion",198
"Aeroméxico","SJC","GDL",18,6,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","Es de conexion",124
"Interjet","GDL","LAX",1,9,2023,"Mujer","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",157
"Aeroméxico","LAX","JFK",9,3,2023,"Hombre","Vuelta a casa","Casa","Renta de autos","No es de conexion",206
"VivaAerobus","JFK","PDX",14,2,2023,"Mujer","Trabajo","Casa","Renta de autos","No es de conexion",116
"Interjet","LAX","GDL",25,2,2023,"Prefiero no decirlo","Trabajo","Amigos","Renta de autos","Es de conexion",201
"VivaAerobus","JFK","GDL",27,5,2023,"Hombre","Vuelta a casa","Amigos","Recogida","Es de conexion",158
"VivaAerobus","LAX","PDX",27,12,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",80
"Interjet","GDL","LAX",16,4,2023,"Prefiero no decirlo","Trabajo","Casa","Transporte público","No es de conexion",215
"Aeromar","GDL","LAX",17,7,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","No es de conexion",210
"Aeroméxico","GDL","JFK",18,4,2023,"Mujer","Vuelta a casa","Casa","Auto propio","No es de conexion",84
"Aeromar","GDL","PDX",2,3,2023,"Hombre","Trabajo","Hotel","Auto propio","No es de conexion",199
"Aeromar","GDL","LAX",6,5,2023,"Hombre","Vacaciones/placer","Hotel","Transporte público","Es de conexion",72
"VivaAerobus","SJC","JFK",15,2,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Auto propio","Es de conexion",37
"VivaAerobus","JFK","PDX",5,7,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","Es de conexion",170
"Volaris","JFK","GDL",22,4,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",64
"Aeroméxico","PDX","GDL",3,12,2023,"Hombre","Vuelta a casa","Amigos","Transporte público","Es de conexion",115
"Interjet","SJC","JFK",27,12,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","No es de conexion",97
"Interjet","JFK","GDL",27,9,2023,"Mujer","Trabajo","Casa","Recogida","No es de conexion",162
"Aeroméxico","GDL","PDX",23,10,2023,"Mujer","Vacaciones/placer","Amigos","Recogida","No es de conexion",196
"Aeromar","LAX","JFK",4,5,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",131
"VivaAerobus","SJC","GDL",11,9,2023,"Hombre","Vacaciones/placer","Casa","Recogida","No es de conexion",166
"VivaAerobus","GDL","PDX",28,7,2023,"Hombre","Trabajo","Hotel","Auto propio","No es de conexion",181
"Volaris","SJC","PDX",13,9,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",50
"Volaris","GDL","JFK",1,7,2023,"Hombre","Vacaciones/placer","Amigos","Transporte público","Es de conexion",67
"Interjet","SJC","GDL",9,10,2023,"Mujer","Trabajo","Hotel","Taxi del aeropuerto","Es de conexion",81
"Aeroméxico","JFK","GDL",22,1,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Transporte público","Es de conexion",175
"Interjet","SJC","JFK",26,3,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Auto propio","No es de conexion",63
"Aeromar","JFK","GDL",4,6,2023,"Hombre","Vuelta a casa","Casa","Renta de autos","Es de conexion",197
"Volaris","PDX","JFK",26,5,2023,"Hombre","Vuelta a casa","Casa","Transporte público","No es de conexion",139
"Aeroméxico","JFK","GDL",26,10,2023,"Hombre","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",66
"Aeroméxico","JFK","LAX",17,4,2023,"Mujer","Vacaciones/placer","Amigos","Auto propio","No es de conexion",101
"Aeroméxico","SJC","GDL",16,6,2023,"Mujer","Vuelta a casa","Casa","Transporte público","Es de conexion",188
"Aeromar","LAX","SJC",12,11,2023,"Hombre","Vuelta a casa","Casa","Auto propio","No es de conexion",138
"Aeroméxico","SJC","GDL",8,7,2023,"Hombre","Trabajo","Casa","Auto propio","Es de conexion",79
"VivaAerobus","SJC","JFK",22,11,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",31
"Interjet","PDX","JFK",13,11,2023,"Mujer","Trabajo","Casa","Auto propio","No es de conexion",110
"Interjet","GDL","JFK",10,3,2023,"Hombre","Vuelta a casa","Hotel","Transporte público","No es de conexion",215
"Volaris","LAX","PDX",16,3,2023,"Mujer","Vacaciones/placer","Hotel","Recogida","Es de conexion",203
"Aeroméxico","LAX","GDL",15,12,2023,"Mujer","Vacaciones/placer","Hotel","Auto propio","No es de conexion",46
"Volaris","LAX","GDL",13,7,2023,"Mujer","Vuelta a casa","Casa","Auto propio","Es de conexion",164
"Volaris","GDL","SJC",21,5,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","No es de conexion",109
"VivaAerobus","PDX","SJC",18,4,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Auto propio","No es de conexion",82
"Interjet","PDX","SJC",23,7,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Renta de autos","Es de conexion",145
"Aeromar","SJC","PDX",3,3,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",213
"VivaAerobus","GDL","SJC",14,8,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Transporte público","No es de conexion",84
"VivaAerobus","JFK","GDL",29,2,2023,"Hombre","Vacaciones/placer","Casa","Auto propio","No es de conexion",216
"Interjet","PDX","SJC",4,12,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",35
